contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
BM/NCB/Ws/03/078-79,"Beni Municipality Office of Municipal Executive,Beni ,Myagdi",KHABARA WATER SUPPLY PROJECT,6211165.59,Works,NCB,Completed
W/GRM/NCB/13/2077-078,Geruwa Rural Municipality,Boundary work with mesh wire at the bank of geruwa river,11766526.0,Works,NCB,In-Progress
BM/NCB/Ws/04/078-79,"Beni Municipality Office of Municipal Executive,Beni ,Myagdi",GAUSHWARA TAMANE WATER SUPPLY PROJECT,3742771.43,Works,NCB,Completed
W/GRM/NCB/11/2078-079,Geruwa Rural Municipality,Construction of Ek-priya ma vi school building and boundary wall (phase-2),8886765.82,Works,NCB,In-Progress
BM/NCB/Ws/02/078-79,"Beni Municipality Office of Municipal Executive,Beni ,Myagdi","JAMUNAKHARKA WATER SUPPLY PROJECT (EK GHAR EK DHARAA JAMUNAKHARKA,JAMRENI AREA)",7814100.42,Works,NCB,Completed
W/GRM/NCB/12/2078-079,Geruwa Rural Municipality,Construction of safe shelter house,3669232.61,Works,NCB,In-Progress
W/GRM/SQW/03/2078-079,Geruwa Rural Municipality,Construction of two room school building of ekpriya ma vi at patabhar,1331047.92,Works,Sealed Quotation,In-Progress
W/GRM/SQW/09/2078-079,Geruwa Rural Municipality,Construction of culvert at khallagaun chihanghat,670643.03,Works,Sealed Quotation,In-Progress
W/GRM/SQW/12/2078-079,Geruwa Rural Municipality,Baluwatar khel maidan nirman,1470201.65,Works,Sealed Quotation,In-Progress
17/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Bhansar chowk dekhi ram mandir Samma bato kalo patre,24905979.85,Works,NCB,In-Progress
W/GRM/NCB/05/2078-079,Geruwa Rural Municipality,Construction of Blacktop road and other structure at govindapur gola school road,4013145.1,Works,NCB,In-Progress
W/GRM/NCB/10/2077-078,Geruwa Rural Municipality,Construction of seed storage and processing building,2269080.84,Works,NCB,Completed
W/GRM/SQW/13/2077-078,Geruwa Rural Municipality,Coverd Hall Nirman,1458076.01,Works,Sealed Quotation,Completed
W/GRM/SQW/01/2078-079,Geruwa Rural Municipality,Loharpur sankatti kulo ma culvert nirman,540351.15,Works,Sealed Quotation,Completed
18/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Tediya Dalai kulo Bandhma Culvert nirman yojana,2710398.39,Works,NCB,In-Progress
W/GRM/NCB/07/2078-079,Geruwa Rural Municipality,Construction of gravel road and other structure,3881923.81,Works,NCB,Completed
19/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 9 Katarniya jane sadak kalopatre,4846524.57,Works,NCB,In-Progress
HRM/BUILDING/NCB/11/2077/078,"Himali Rural Municipality, Bajura",10 Bed Hospital Construction Work,65455222.0,Works,NCB,In-Progress
W/GRM/NCB/04/2077-078,Geruwa Rural Municipality,Construction of 10 BEDDED HOSPITAL IN MANAU,52470943.11,Works,NCB,In-Progress
20/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 2 Balabazar dekhi tharu saskritik sangralaya jane bato starunnati,4016335.27,Works,NCB,In-Progress
W/GRM/NCB/01/2077-078,Geruwa Rural Municipality,Construction of Blacktop road sichai road-janaknagar-kanpur,18641467.39,Works,NCB,Completed
W/GRM/NCB/14/2077-078,Geruwa Rural Municipality,Construction of Sahid smriti park at okhariya,35405599.27,Works,NCB,In-Progress
Goods/GRM/NCB/02/2078-079,Geruwa Rural Municipality,Procurment of ICT Equipment from mukhyamantri shaikshiksudar karyakaram,5109057.7,Goods,NCB,Completed
Goods/GRM/SQG/05/2078-079,Geruwa Rural Municipality,Supply and delivery of sanitary pads,998655.01,Goods,Sealed Quotation,Completed
Goods/GRM/NCB/01/2078-079,Geruwa Rural Municipality,Procurment of supply and delivary of medical and sergical equipment,817401.0,Goods,NCB,Completed
08/077/078/NCB,Butwal Sub-Metropolitan City,"Construction of Batauli Museum, Butwal-01, Rupandehi",68925256.07,Works,NCB,In-Progress
50/076/077/NCB,Butwal Sub-Metropolitan City,"Design, Supply and Installation of Modern & Well Managed Slaughter House based on Continuous Powered System",221335996.13,Goods,NCB,In-Progress
18/077/078/NCB,Butwal Sub-Metropolitan City,"Improvement of Physical Infrastructures, Butwal-12",9297999.2,Works,NCB,In-Progress
27/077/78/NCB,Butwal Sub-Metropolitan City,"Reconstruction of Road and Drain with Footpath, Butwal 8,Tribhuwanpath , Rupandehi",18190955.71,Works,NCB,In-Progress
W/GRM/SQW/04/2078-079,Geruwa Rural Municipality,Construction of culvert at jhabai dekhi budhikulo jane bato,1358157.68,Works,Sealed Quotation,Completed
W/GRM/SQW/06/2078-079,Geruwa Rural Municipality,Road gravelling work from kishan pra bi towards bhakari bazar,1055130.76,Works,Sealed Quotation,Completed
25/RM/SQ/W/2078/079,"Rajapur Municipality Office, Rajapur",Dhobinpur Chowk dekhi katarniya Jane Batoko Dubai Tarfa Nala Nirman yojana,1403593.73,Works,Sealed Quotation,In-Progress
W/GRM/SQW/07/2078-079,Geruwa Rural Municipality,Road gravelling work from ultanpur madan tharu ko ghar dekhi bhairampur sadakma,480428.54,Works,Sealed Quotation,Completed
W/GRM/SQW/10/2078-079,Geruwa Rural Municipality,Construction of Boundary wall of Kalika PRA. VI,431620.89,Works,Sealed Quotation,Completed
W/GRM/SQW/11/2078-079,Geruwa Rural Municipality,Bhatera dekhi bankhet jane bato gravel and khopclinic dekhi ramu chauraha samma bato gravel,681772.2,Works,Sealed Quotation,Completed
NSMC/NCB/W01/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Construction of commercial building and fire fighting garage in the premisses of nagar bhawan,45403688.7,Works,NCB,In-Progress
Goods/GRM/SQG/03/2078-079,Geruwa Rural Municipality,Procurment of supply abd delivery of Furniture and fixtures,1113250.0,Goods,Sealed Quotation,Completed
Goods/GRM/SQG/04/2078-079,Geruwa Rural Municipality,Supply and delivery of ICT Equipment,1671496.0,Goods,Sealed Quotation,Completed
27/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 4 Renisha Boarding School dekhi Shantipur chowk hudai Bhimmapur Barpipal Samma Road Construction works PHASE -2,7108988.67,Works,NCB,In-Progress
Goods/GRM/SQG/06/2078-079,Geruwa Rural Municipality,Purches and supply of different size humpipe at GRM,483961.48,Goods,Sealed Quotation,Completed
28/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur","Ward no-6, manpur tapara Iswarigunj sadak starunnati",7449313.1,Works,NCB,In-Progress
NSMC/NCB/W04/078/079,"Nepalgunj Sub Metropolitan Office, Banke","bageswori children park with restaurent, shutter and parking construction work",18277923.9,Works,NCB,In-Progress
01/NTDC-01/077/078,"Nepalgunj Sub Metropolitan Office, Banke",Earthwork and pavement construction work of water park land pooling project,21415501.43,Works,NCB,In-Progress
34/077/78/NCB,Butwal Sub-Metropolitan City,"Construction of Shree Naharpur Secondary School Butwal-11, Naharpur, Rupandehi",32925118.53,Works,NCB,In-Progress
47/077/78/NCB,Butwal Sub-Metropolitan City,"Construction of Black Top Road ,Drain with Foot Path, Butwal 6, Jyotipath , Rupandehi",34626838.96,Works,NCB,In-Progress
01/NTDC/078/079,"Nepalgunj Sub Metropolitan Office, Banke",drain construction work at water park land pooling project site,68348665.72,Works,NCB,In-Progress
W/GRM/SQW/05/2078-079,Geruwa Rural Municipality,Construction of culvert at sukhar bisaunipur and road upgrading work from subba kulo culvert towards bhagatpur jane bato,1274250.72,Works,Sealed Quotation,Completed
W/GRM/SQW/08/2078-079,Geruwa Rural Municipality,Construction of Box Culvert at patabhar sanjeev tharu ko ghar najik,622759.14,Works,Sealed Quotation,Completed
W/GRM/SQW/13/2078-079,Geruwa Rural Municipality,Banjariya school dekhi uttar tarfa bindra niskane sadak gravel maintaintance,1498818.04,Works,Sealed Quotation,Completed
IFB/03/2077879/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Manakaman Brihat Water Supply Project, Sahid Lakhana Municipality-2,3, Gorkha",107192964.31,Works,NCB,In-Progress
IFB/04/2077/078/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Borlang Brihat Water Supply Project, Bhimsen Thapa Rural Municipality-8, Gorkha",85909495.56,Works,NCB,In-Progress
RIDO/RUK/TBM/SQ/05/078-79 (Re-notice2nd),"Road Infrastructure Development Office, Rukum (East )",Trail Bridge major maintenance work at Naigadh Sisne rural municipality ward No -02,931343.03,Works,Sealed Quotation,Completed
02/076/77/W/NBC/GOR,"Infrastructure Development Office, Gorkha","Construction of Water Treatment Plant,Dharche Rural Municipality-04,Larpak",7547901.44,Works,NCB,In-Progress
29/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Ostajpur chowk hudai ward karyalaya jane bato tatha kafle tole hudai puraina samma sadak starunnati,6371712.0,Works,NCB,In-Progress
30/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Dhobinpur dekhi phattepur hudai puraina samma R.C.C wall nirman sahit sadak Starikaran PHASE -2,6047022.0,Works,NCB,In-Progress
31/RM/NCB/ W/2078/079,"Rajapur Municipality Office, Rajapur",Ward no7 Ward karyalaya bata ganesh mandir sadak murkatta samma kalopatre,11089714.73,Works,NCB,In-Progress
32/RM/NCB/ W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 2 Jotpur dekhi ward No 5 Pahadipur hudai ward No 8 khalla tole hulaki road Samma road construction works PHASE 2,7058140.1,Works,NCB,In-Progress
33/RM/NCB/ W/2078/079,"Rajapur Municipality Office, Rajapur",Ward no. 10 karmohini shanti chowk sadak kalo patre,6787831.98,Works,NCB,In-Progress
34/RM/NCB/ W/2078/079,"Rajapur Municipality Office, Rajapur",Ward no 2 ko chainpur dekhi Geruwa Rajapur simana Samma Black top road construction works KRAMAGAT PHASE -2,10526914.74,Works,NCB,In-Progress
DDC/Gorkha/Bridge/NCB/072/073/39,"Infrastructure Development Office, Gorkha",Construction of Motorable Bridge Over Daraudi River Connecting Between Gorkha Municipality 11 and Mirkot 05 Gorkha,40665763.7,Works,NCB,In-Progress
FWSSMP/WRAM/CWSP/04//078-79,"Federal Water Supply and Sewerage Management Project, Ramechhap","Construction of entire Work of Bhiman Bethan Chauki Water Supply Project Kamalamai Municipality 8,9,10 Sindhuli with 1-Year Operation and Maintenance",295026831.75,Works,NCB,In-Progress
FWSSMP/WRAM/CWSP/06/078-79,"Federal Water Supply and Sewerage Management Project, Ramechhap","Construction of entire work of Marin Water Supply Project, Marin Rural Municipality 6,7 Sindhuli with 1-Year Operation and Maintenance",108882254.73,Works,NCB,In-Progress
DROLTP/33701122-4/077/78-13,208 Road Division Lalitpur,"Construction of Hunumante River Bridge, Along Madhyapur Thimi Ward no. 16 Connecting Hunuman Mandir and Imadole",54262712.86,Works,NCB,In-Progress
DROLTP/33701169-4/078/79-14,208 Road Division Lalitpur,Road Imporovement Works on Mhalaxmi Na.pa Ward no.4 Imadole Tempo park - Om Etta Bhatta to Chaubaato road .,8678075.0,Works,NCB,In-Progress
BM/SQ/G/03/078-79(RE),"Beni Municipality Office of Municipal Executive,Beni ,Myagdi",Procurement Of Steel Parts of Chinakhet Steel Truss Bridge,1449714.74,Goods,Sealed Quotation,Completed
BM/SQ/G/04/078-79(RE),"Beni Municipality Office of Municipal Executive,Beni ,Myagdi",Procurement Of Steel Parts of Bhakimli thulo khola Steel Truss Bridge,1641697.9,Goods,Sealed Quotation,Completed
NSMC/NCB/W02/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Store room construction work,2450061.4,Works,NCB,In-Progress
NSMC/NCB/W10/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Fultekra talau gherbar nirman karya,10805971.09,Works,NCB,In-Progress
NSMC/NCB/W07/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Road construction work at different places of NSMC (package 2),11674027.66,Works,NCB,In-Progress
NSMC/NCB/W05/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Road construction work at different places of NSMC (package 1),75234916.92,Works,NCB,In-Progress
NSMC/NCB/W08/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Road construction work at different places of NSMC (package 3),8670677.51,Works,NCB,In-Progress
NSMC/NCB/W09/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Deep boring marmat sambhar karya,2696805.5,Works,NCB,In-Progress
BDP/CONSTRUCTION/WORKS/NCB/03-078/79,"Bhadrapur Municipality, Jhapa",Construction of Administrative building at Ward-3,12432482.54,Works,NCB,Completed
BDP/CONSTRUCTION/WORKS/NCB/04-078/79,"Bhadrapur Municipality, Jhapa",Construction of 18 Nos of Mayor Santhal Aawas at Bhadrapur-3,7898560.97,Works,NCB,Completed
BDP/CONSTRUCTION/WORKS/NCB/02-078/79,"Bhadrapur Municipality, Jhapa","Construction of Municipality Building and Nagarprahari staff quarter building, Bhadrapur-6",47935339.42,Works,NCB,In-Progress
BDP/CONSTRUCTION/WORKS/NCB-002/077-78,"Bhadrapur Municipality, Jhapa",Construction of 8 roomed 2 storey classroom building at Himali School,8927905.92,Works,NCB,Completed
BDP/CONSTRUCTION/WORKS/NCB-003/077-78,"Bhadrapur Municipality, Jhapa","Construction of Science Park, Bhadrapur-9",0.0,Works,NCB,In-Progress
04/Bhadrapur/Mun/NCB/Works,"Bhadrapur Municipality, Jhapa",Construction work at Kamaldhap Simsar Chhetra,43803579.39,Works,NCB,In-Progress
BDP/ROAD/WORKS/NCB-003/77-78,"Bhadrapur Municipality, Jhapa",Blacktopped road Maintenance,2160158.14,Works,NCB,Completed
BDP/ROAD/WORKS/NCB-002/077-78,"Bhadrapur Municipality, Jhapa",Blacktopped road maintenance at ward-8,3729631.56,Works,NCB,Completed
BDP/ROAD/WORKS/NCB-001/077-78,"Bhadrapur Municipality, Jhapa","Blacktopped road maintenance at ward-1/2,9,10",2561582.88,Works,NCB,Completed
025/Bhadrapur/Mun/NCB/Works,"Bhadrapur Municipality, Jhapa",Construction of RCC drain from Janta chowk to Mechi Bhansar road ward-5/6,13981834.09,Works,NCB,Completed
016/Bhadrapur/Mun/NCB/Works,"Bhadrapur Municipality, Jhapa",Construction of Sagarmatha school building at ward-02,3697700.49,Works,NCB,Completed
019/Bhadrapur/Mun/NCB/Works,"Bhadrapur Municipality, Jhapa",Construction of Compound wall at Science park,2565360.84,Works,NCB,Completed
007/Bhadrapur/Mun/NCB/Works,"Bhadrapur Municipality, Jhapa",Construction of Compound wall at Science park-09,7386390.87,Works,NCB,Completed
09/Bhadrapur/Mun/NCB/Works,"Bhadrapur Municipality, Jhapa",Construction work of subsurface drain,7767721.1,Works,NCB,In-Progress
05/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,Construction of Black Top Road With Side Drain,20423682.83,Works,NCB,In-Progress
10/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Road with Side Drain and Culvert, Butwal-11, Devipath (Devsiddha Chowk to Simana Sadak)",18058875.95,Works,NCB,In-Progress
24-145-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,"Road and Sewer Works at Shubhakamana Tole, Alkapuri Marg, Ekal Galli and Namuna Marga at KMC - 16",6233101.95,Works,NCB,In-Progress
RIDO-ARG-W-NCB-69-2077/078,"Road Infrastructure Development Office, Arghakhanchi","Upgrading of Panini Rural Municipality Access Road : Ghumti Tingire (Adguri Durgaphat Section, Chainage 3+000 to 14+700)",142280822.22,Works,NCB,In-Progress
17/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Black Top Road, Butwal-14, Belbhariya School to Mountain Truss",4749276.64,Works,NCB,In-Progress
22/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Black Top Road, Belbhariya Chowk to Krishi Bazar Karshaghat Bridge Second Package",7531078.75,Works,NCB,In-Progress
15/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Kulla Manch with Boundary Wall, Butwal-11, Devinagar",53239513.84,Works,NCB,In-Progress
22/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Construction of Community Building,2370775.9,Works,NCB,In-Progress
13/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Road with Side Drain and Footpath, Butwal-11, Rangasala Path",67014610.16,Works,NCB,In-Progress
19/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Black Top Road with Side Drain, Butwal 14, 15, 16 Imili Chowk to Binayakpur",25518202.39,Works,NCB,In-Progress
21/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Lumbini Sports Complex Covered Hall Phase-2, Butwal-06, Chandari",4503441.96,Works,NCB,In-Progress
35/RM/NCB/ W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 5 pahadipur dekhi ward no 10 Lalpur samma Blacktop road construction works Phase-2,38852744.04,Works,NCB,In-Progress
BM/BHADRAPUR/JHAPA/01/072-73,"Bhadrapur Municipality, Jhapa",Construction of office building (Single storey RCC frame structure) of Bhadrapur Municipality,34431196.44,Works,NCB,In-Progress
36-BMC/2078/079/W/NCB/99,Bharatpur Metropolitian City Office,Construction of Administrative Building of Bharatpur Metropolitan City,533241138.06,Works,NCB,In-Progress
KM/NCB/RD/078/079-06,"Kapilvastu Municipality, Office of Municipal Executive",Construction of Dangari Basantpur Road,2306994.21,Works,NCB,In-Progress
KM-NCB/RD/078/079-16,"Kapilvastu Municipality, Office of Municipal Executive",PCC Dhalan tatha Nali Nirman,1956395.71,Works,NCB,In-Progress
28-169-078-79-SQW-KMC,Kathmandu Metropolitan City Office,"Truss and Steel Crossing Works at Ratna Rajya Higher Secondary School, KMC - 10",4082967.4,Works,Sealed Quotation,In-Progress
24-148-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,Sewerage Construction and Road Maintenance Works at New Plaza of KMC - 29,7276444.45,Works,NCB,In-Progress
20-90-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,"Sewer and Road Construction at Yeti Tole, Kotdevi and Himali Marg, KMC - 32",9078514.65,Works,NCB,In-Progress
20-93-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,"Black Topping Works at Ekta Marg and Surrounding Area Roads, KMC - 16",6063075.6,Works,NCB,In-Progress
21-105-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,"Sewer and Road Construction Work at Milap, Paropakar, Rudra Marg, Milan Chowk, Bhrikuti Chowk, KMC - 6",13107008.67,Works,NCB,In-Progress
20-88-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,"Road Construction Work at Araniko Marg, Sahitya Marg and Sinamangal, KMC - 09",3515568.0,Works,NCB,In-Progress
21-104-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,"Stone, RCC and Block Paving Work at Ganeshsthan and Pannahiti, KMC - 7",4510912.3,Works,NCB,In-Progress
21-103-078-79-NCBW-KMC,Kathmandu Metropolitan City Office,"Road Construction Works at Dirghayu Hospital, Adarsha Basti Marg, Gangahiti Madhya and Anurag Marg, KMC - 7",6393635.8,Works,NCB,In-Progress
27/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Black Topped Road (Phase-II), Rangashala Marga, Butwal-11",23248186.19,Works,NCB,In-Progress
28/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Tick Drain and Footpath, Butwal-11, Devipath, Devshiddha Chowk to Simana Sadak",10885695.59,Works,NCB,In-Progress
25/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Ward Office Building, Butwal-08, Rupandehi",25329403.06,Works,NCB,In-Progress
34/089/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Construction of Association Building, Butwal, Rupandehi",5445097.44,Works,NCB,In-Progress
24/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"RCC Bedbar Construction at Tinau River, Butwal, Rupandehi",6529519.12,Works,NCB,In-Progress
38/078/79/BSMC/Works/NCB,Butwal Sub-Metropolitan City,"Road Maintenance Work, Butwal-05, Shantipath, Rupandehi",5227975.26,Works,NCB,In-Progress
