contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
NEA-BPICP-SQ-01/2080/81,"NEA, Engineering Services Directorate, Building and Physical Infrastructure Construction Project",Procurement of Total Station,932250.0,Goods,NCB,Completed
RIDORUP/RUP/LRBP/BR/NCB/079/080/64,"Road Infrastructure Development office, Rupandehi","Bandraha Khola RCC Tee Beam Bridge , Rupandehi",73790137.65,Works,NCB,In-Progress
"Construction of RCC canal and canal related structures of 1925 sale ISP, Beni - 1 Myagdi","Water supply, water resource and Irrigation Development Division, Myagdi","Construction of RCC canal and canal related structures of 1925 sale ISP, Beni - 1 Myagdi",3593720.5,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/26,"Road Infrastructure Development office, Rupandehi","Upgrading of (i)Marchawar Ward No.4 Mahadeii Gaun Dekhi Sanai Dih Bazar (ii) Sammari 6 Dekhi Marchawari 4 Sadak & (iii) Wada karyalaya Bhawan Dekhi Dihuli Chowk Karbala Mahdeiya Jane Sadak, Rupandehi",3632441.32,Works,NCB,In-Progress
WSWRIDDO/Myagdi/PSISP/W/SQ/04/082/83,"Water supply, water resource and Irrigation Development Division, Myagdi","Construction of RCC Canal and Canal related structures of Pipalbot Shera ISP, Mangala-05, Myagdi",1595555.04,Works,Sealed Quotation,In-Progress
RIDO/RUP/134/NCB/082-83/27,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Marchwar Sadak dekhi Komarwa Gaun Samma RCC Dhalan Mayadevi-7, Rupandehi & (ii) Marchwar Sadak dekhi Lalchand Nauko Ghar Sadak Istarounnati-Mayadevi-7, Rupandehi",4146683.21,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/28,"Road Infrastructure Development office, Rupandehi","Upgrading of Mohsad Dekhi Piprahawa dekhi Kranihawa Hudai Tenuhawa samma Kalo patre Lu Sa Na Pa-5, Rupandehi",4541993.26,Works,NCB,In-Progress
WSWRIDDO/Myagdi/PBS/W/NCB/02/082/83,"Water supply, water resource and Irrigation Development Division, Myagdi","Construction of Composite Gravity wall and others river training structures for protection of Pokharebagar Bazar, Annapurna-06 Myagdi",2794645.91,Works,NCB,Completed
WSWRIDDO/Myagdi/BPISP/W/NCB/05/082/83,"Water supply, water resource and Irrigation Development Division, Myagdi","Construction of RCC canal and canal related structures of Bagarphat ISP, Beni - 2 Myagdi",3593720.5,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/30,"Road Infrastructure Development office, Rupandehi",Upgrading of Basdilwa Shivmandirdekhi Uttar Uchami Gaun Jane Adhuro Bato Tatha Nala Nirman,4446874.0,Works,NCB,Completed
WSWRIDDO/Myagdi/RISP/W/SQ/01/082/83,"Water supply, water resource and Irrigation Development Division, Myagdi","Construction of RCC Canal and Canal related structures of Radabang ISP, Mangala-02, Myagdi",1555084.69,Works,Sealed Quotation,In-Progress
RIDO/RUP/134/NCB/082-83/46,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Farsatikar dekhi Tamnagar sadak, Suddodan Ga.Pa. & (ii) Nawadurga tole Gopalpur Durgamandir Diuhar hudai Bangai Ma.Vi. Janebato PCC dhalan dui tarfi nali sahit Suddodan-2, Rupandehi",2000300.6,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/31,"Road Infrastructure Development office, Rupandehi","Upgrading of Shubhakamana Path Butwal 11, Rupandehi",1248536.07,Works,NCB,Completed
WSWRIDDO/Myagdi/RPISP/W/SQ/01/082/83,"Water supply, water resource and Irrigation Development Division, Myagdi","Construction of R.V.T, Pipeline and other related structures of Rakhupiple ISP, Raghuganga - 03 Myagdi",1896767.08,Works,Sealed Quotation,In-Progress
RIDO/RUP/134/NCB/082-83/32,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Tunihawa Dekhi Bagauli Hudai Amuwa Samma Sadak Istarounnati, Kotahimai-4, Rupandehi & (ii) Dewanbaksapur dekhi Chinak Lodh Ghardekhi Paschim Tinau Khola Samma, Kotahimai-5, Rupandehi",2376118.3,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/33,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Bangai Dekhi Padrihiya Hudai Harnhiya Sadak & (ii) Mudila Gaaaun Dekhi Bal Bikash Ma. Bi Samma ra Mudila Dekhi Gulariha Madarsha Samma, Sammarimai-2, Rupandehi",2937839.15,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/34RE,"Road Infrastructure Development office, Rupandehi","Upgrading of Mahjediya Dhala Dekhi Tarkulha hudai Masina jodne Sadak Lu Sa Na Pa -6 Ra 11, Rupandehi",2419152.66,Works,NCB,In-Progress
TMGIP/SQ/082/83-01,"Terai Madhesh Groundwater Irrigation Program, Jawalakhel","Supply and Installation of Submersible Pump and Accessories, Dhanusha District",866455.96,Works,Sealed Quotation,In-Progress
RIDO/RUP/134/NCB/082-83/35,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Marchawar E. Pra. Ka. Raypur Dekhi Amwa Jane Sadak & (ii) Amuwa Swastha Chauki Pokhari Dekhi Sanibarsha Hudai Madiya Jane Sadak, Marchawari Ga Pa, Rupandehi",3859270.99,Works,NCB,In-Progress
73-IDOKAVRE/2076/077,Infrastructure Development Office Kavrepalanchok,"Construction of Pingthali Rajabas charkilla tinkhutte devitar Ghartichhap Gokule Road, Mahabharat RM",258210316.78,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/47,"Road Infrastructure Development office, Rupandehi",Upgrading of Ramwapur chock dekhi Tapaha hudai Motipur chock samma sadak,2088321.18,Works,NCB,In-Progress
104-IDOKAVRE/2079/080,Infrastructure Development Office Kavrepalanchok,Construction of Devitar Ghartichap Gokule Chhotesahan Bhorleni Road Mahabharat Ga.Pa- Kavre Chainage: 0+000 to 9+380 (Bankhu Khola to Jogidada) section.,397455018.77,Works,NCB,In-Progress
PoAHS/G/NCB-11/2082-83,Pokhara Academy of Health Sciences,Procurement of BP Set and Miscellaneous Medical Items,2315138.35,Goods,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/49,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Nawanamuna pathsadak ko star unnati Butwal-13 (ii) Sagarmatha path Butwal-13, Rupendehi & (iii) Tilottama Marga Kumari resort hudai Jane Bato Butwal-13",3490676.11,Works,NCB,Completed
PoAHS/G/NCB-10/2082-83,Pokhara Academy of Health Sciences,Procurement of Printing Items,2563099.9,Goods,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/50,"Road Infrastructure Development office, Rupandehi",Upgrading of (i) Janajagriti tole Siyari muhan dekhi Pargati tole jodne tewa wall sahit sadak butwal 19 Ranibari & (ii) Sagarmathapath Starunnati tatha kalopatre Butwal Nagarpalika 14 Rupendehi,2639327.65,Works,NCB,In-Progress
IDOKAVRE/W/NCB/50/080/081,Infrastructure Development Office Kavrepalanchok,"Upgrading works on Janmukti Marg (Taaldhunga-Sikredovan-Jhurjhure Section), Khanikhola Gapa, Chainage: 0+000 to 4+000",101980373.23,Works,NCB,Completed
UDBO/ROLPA/ NCB/WORKS/01-2082/083,"Urban Development and Building Office, Rolpa",Lingdung Basti Bikas Karyakram Nirantarata Tribeni Ga.Pa. Rolpa,2304357.29,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/02-2082/083,"Urban Development and Building Office, Rolpa","Maikot Basti Bikas Putha Uttarganga-01, Rukumpurba",1820757.21,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/03-2082/083,"Urban Development and Building Office, Rolpa","Urban Infrastructure Development from District Police Office to Buspark, Sisne-05, Rukumpurba",1928643.7,Works,NCB,Completed
UDBO/ROLPA/ NCB/WORKS/04-2082/083,"Urban Development and Building Office, Rolpa","Upallo Arandekhi Khanara Rukh Maina Rukh Hudai Jiwan Jyoti Aabi Samma Basti Bikas, Sisne-5, Rukumpurba",1823407.25,Works,NCB,Completed
UDBO/ROLPA/ NCB/WORKS/05-2082/083,"Urban Development and Building Office, Rolpa","Putalachaur Basti Bikas, Pariwartan-5, Rolpa",5700593.52,Works,NCB,In-Progress
STIDH/G/NCB/06-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Stationery Items,2874849.39,Goods,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/06-2082/083,"Urban Development and Building Office, Rolpa","Samudayik Bhaban Nirman Karya, Sisne-04 Rukumpurba",1854832.36,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/07-2082/083,"Urban Development and Building Office, Rolpa","Sahid Pratisthan Nepal, Jilla Shakha Rolpako Adhuro Bhawan Nirman, Rolpa-4, Rolpa",5162803.53,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/08-2082/083,"Urban Development and Building Office, Rolpa","Putha Sisne Pratisthan Adhuro Bhaban Nirman Karya Sisne,06 Rukumpurba",3765815.91,Works,NCB,In-Progress
STIDH/G/NCB/02-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Clothes Items,1119219.8,Goods,NCB,In-Progress
STIDH/G/NCB/07-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Cleaning Items and Chemicals,1959249.37,Goods,NCB,In-Progress
STIDH/G/NCB/08-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Printing Items,593125.0,Goods,NCB,In-Progress
STIDH/G/NCB/05-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Medical Oxygen Gas,1746000.0,Goods,NCB,In-Progress
BIP/WORKS/NCB-11/081/082,"Babai Irrigation Project, Baidi, Bardiya","Construction of Check Structures, Division Boxes and CAD Works in S1 Canal System",135576000.0,Works,NCB,In-Progress
BIP/WORKS/NCB-13/081/082,"Babai Irrigation Project, Baidi, Bardiya",Canal lining and command area development works of S12 and B3S5-T4 Simara canal System,92159166.05,Works,NCB,In-Progress
BIP/WORKS/NCB-14/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of B2 Branch Canal and related structures,136307127.11,Works,NCB,In-Progress
BIP/WORKS/NCB-15/081/082,"Babai Irrigation Project, Baidi, Bardiya","Command Area Protection Works with Embankment, Revetment and Launching at Left Bank of Babai River",72278843.22,Works,NCB,In-Progress
BIP/NCB-02/077/78,"Babai Irrigation Project, Baidi, Bardiya","Construction of RCC Drain and Associated Stuctures at Namuna Ma. Vi. near Dhodary branch of BIP, Madhuvan Na.Pa. -04",3046116.83,Works,NCB,In-Progress
SDO/SLY/W/NCB/01/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Primary School Bangadh Kupinde-10, Thapachaur, Salyan",3038927.25,Works,NCB,In-Progress
BIP/NCB-06/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Canal and Canal Associated Structures at S-1 Canal System,2882562.17,Works,NCB,In-Progress
BIP/NCB-07/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Canal and Canal Associated Structures at S-2 Canal System,5974930.69,Works,NCB,In-Progress
BIP/NCB-08/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Canal and Canal Associated Structures at S-5 Canal System,1913780.36,Works,NCB,In-Progress
BIP/NCB-09/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Constructed Building at Mundagauri,1034277.94,Works,NCB,In-Progress
SDO/SLY/W/NCB/02/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Siddheshwori Secondary School Bangadh Kupinde-12, Nigalchula, Salyan",4188029.44,Works,NCB,In-Progress
BIP/WORKS/NCB-12/081/82,"Babai Irrigation Project, Baidi, Bardiya",Command Area Devleopment Works in S1 and S5 Canal System,133541129.29,Works,NCB,In-Progress
BIP/NCB-12/077/78,"Babai Irrigation Project, Baidi, Bardiya","Command Area Protection Works at B2, Tinmukhe Gang Nala",2729637.36,Works,NCB,In-Progress
SDO/SLY/W/NCB/03/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Saraswati Secondary School Triveni-05, Simka, Salyan",3063038.35,Works,NCB,Completed
SDO/SLY/W/NCB/04/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Janakalyan Primary School Darma-01, Syalagaun, Salyan",3057112.06,Works,NCB,In-Progress
SDO/SLY/W/NCB/05/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Laxmi Basic School Chhatreshwori-01, Jalekharka, Salyan",3370853.07,Works,NCB,In-Progress
BIP/NCB/P114/078/79,"Babai Irrigation Project, Baidi, Bardiya","Construction of Jharnaiya Khola Bridge, Duddha Barbardiya-8",52120290.28,Works,NCB,In-Progress
SDO/SLY/W/NCB/06/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Prabhakar Secondary School Bangadh Kupinde-01, Devasthal, Salyan",2919673.96,Works,NCB,In-Progress
SDO/SLY/W/NCB/07/2082/083,"Social Development Office, Salyan","Construction Incomplete School Building of Shree Aadharbhut School Kumakh -05, Neta, Salyan",3461668.73,Works,NCB,In-Progress
SDO/SLY/W/NCB/08/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Krishna Secondary School Bangadh Kupinde -07, Sanghrahi, Salyan",4906673.49,Works,NCB,In-Progress
SDO/SLY/W/NCB/09/2082/083,"Social Development Office, Salyan","Construction Building of Sejawaltakura Health Post Sharada-04, Salyan",6798257.54,Works,NCB,In-Progress
SDO/SLY/W/NCB/10/2082/083,"Social Development Office, Salyan","Construction of Badminton Covered Hall Bagchaur -02, Salyan",3302209.6,Works,NCB,In-Progress
SDO/SLY/W/NCB/11/2082/083,"Social Development Office, Salyan","Construction Building of Sahari Swasthya Kendra Bagchaur -09, Chakhledanda, Salyan",3470810.77,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/36,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Charpala Koleni Sadak starunnati, Butwal-12 Tamnagar, (ii) Satgadhi tole Khubu Khuma path sadak nirman, Butwal-12, (iii) Nayansingkaran path Salghari sadk jodne yojana Butwal 13",3481802.02,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/38,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Purwa Paschim Rajmarga Danab nadiko Chamkipur Pul samma Didibhai sadak nirman Butwal-12, (i) Darlami Path nali sahit sadak nirman, Butwal-13",4601640.9,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/39,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Saptahik Krishi Hatbazar Bangai dekhi Karnagsing babako Etihasik mandir hudai Butwal Upa. Mahanagarpalika 16 mini Phewatal jodne sadak, Suddodan-2, Rupanehi, (ii) Suddodan Ward no 4",5189644.03,Works,NCB,In-Progress
STIDH/G/NCB/09-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Rasan Goods,3860193.0,Goods,NCB,In-Progress
WRIDDB/NCB/CKISP/22/081-82,"Water Resource and Irrigation Development Division office, Banke",WRIDDB/NCB/CKISP/22/081-82,14313799.01,Works,NCB,In-Progress
STIDH/Services/NCB/01-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply & Delivery of Cleaning Service Manpower,14292568.69,Other Services,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/40,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Srijananagar Shasastra Prahari Gana Ranigung hudai Magarghat jodne sadak, Butwal-11, (ii) Ranigunj Nayabasti Janashakti Ma.Vi. Ko Agadiko sadak nirman Butwal 17 Rupandehi",5400002.05,Works,NCB,Completed
BIP/WORKS/NCB-09/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of Cross Drainage Structures and Command Area Development(CAD) Works at B1 Canal System,110259987.75,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/41,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Yatayat Byabastha Karyalaya (sawari ebam sawari anumati patra) pahunch marga, Butwal-13, Rupandehi, (ii) Rastriya chock dekhi Shanti chock jodne 30 foote sadakma nali sahitko kalopatr",7327539.58,Works,NCB,Completed
BIP/WORKS/NCB-10/081/082,"Babai Irrigation Project, Baidi, Bardiya","Command Area Development Works in S6, S7 and S8 Canal System",97291706.12,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/42,"Road Infrastructure Development office, Rupandehi",Upgrading of Shree No 22 Bahini Adda Ramnagar Byarek Butwal Parisar Sadak Starunnati,2082586.73,Works,NCB,Completed
BIP/WORKS/NCB-08/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of Cross Drainage Structures and Command Area Development(CAD) Works at Budhan (B1) Canal System,124058300.0,Works,NCB,In-Progress
BIP/WORKS/NCB-17/081/082,"Babai Irrigation Project, Baidi, Bardiya",Command Area Protection (CAP) Works at Left Bank of Bhada River (D/S of Bhada Bridge),58593948.04,Works,NCB,In-Progress
STIDH/G/NCB/03-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Medical and Surgical Goods,16531.9,Goods,NCB,Completed
BIP/WORKS/NCB-20/081/082,"Babai Irrigation Project, Baidi, Bardiya","Remaining Command Area Development works at B2,B4,B3S5 and S12 Canal Systems",71200281.76,Works,NCB,In-Progress
STIDH/G/NCB/04-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Lab Reagents and Accessories/Item wise,1682707.86,Goods,NCB,Completed
BIP/NCB/P89/077/078,"Babai Irrigation Project, Baidi, Bardiya",Command Area/Bank Protection Works For western Main canal at Dhungrahi,48190673.84,Works,NCB,In-Progress
STIDH/G/NCB/01-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Medicine & Surgical Item for Hospital Pharmacy (Item wise),10307973.0,Goods,NCB,In-Progress
UDBOP-NCB-082/83-15,"Urban Development and Building Office, Palpa","Road Upgrading Work at Dhikidada-Nunthala (Resunga-13) and Balkot-Atrakada Resunga-6) ,Gulmi",2446141.24,Works,NCB,Completed
BIP/NCB/P120/078/79,"Babai Irrigation Project, Baidi, Bardiya",Command Area Protection Works at Dhungrahawa of WMC,74005310.95,Works,NCB,In-Progress
142/081/082,Krishi Samagri Company Limited,"Supply And Delivery Of 30,000(±2%) MT Chemical Fertilizer (DAP 18-46-0)",3530061480.0,Goods,ICB,Completed
BIP/NCB/P94/077/78,"Babai Irrigation Project, Baidi, Bardiya",River Training Works at Left Side of Babai River (Dhungrahi/Pahadipur),34562844.0,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/51,"Road Infrastructure Development office, Rupandehi",Upgrading of Dui Muhaan Betkuiya Rohinihawa Bangai Hudai Karauta Sadak,2174870.35,Works,NCB,In-Progress
BIP/WORKS/NCB-01/080/081,"Babai Irrigation Project, Baidi, Bardiya",Western Main canal Extension (Ch 27+975 to Ch 32+000) and Command Area Development Works,946940205.0,Works,NCB,In-Progress
BIP/WORKS/NCB-04/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of Western Main Canal and related canal structures (Ch 32+000 to 41+100) and Command Area Development (CAD) Works,1524635503.0,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/52,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Ganpariya Gaundekhi Adhiyajane Sadak & (ii) Ganpariya Dekhi Chirpurwa Belwadi Dhupahi Apuro Sadak Kalo Patre, Lu Sa Na Pa, Rupandehi",3319320.71,Works,NCB,In-Progress
BIP/WORKS/NCB-16/081/082,"Babai Irrigation Project, Baidi, Bardiya",Command Area Development Works of S-11 to S-16 and B2S1 Canal System,87589730.0,Works,NCB,In-Progress
CHPP-2079/80-EW-05,Chilime Hydropower Company Limited,"Design, Supply, Delivery, Installation and Testing of Fiber Optic Based Communication Equipment at 132 KV New Khimti Substation, Ramechhap",8340530.0,Goods,NCB,Completed
RIDO/RUP/134/NCB/082-83/53,"Road Infrastructure Development office, Rupandehi","Upgrading of Kothi Nadi Dekhi Pachchis Bagiya Ahirauli Hudai Haraiya Samma Sadak, Gaidahawa-1, Rupandehi",2382640.8,Works,NCB,Completed
BIP/WORKS/NCB-18/081/082 (Re),"Babai Irrigation Project, Baidi, Bardiya",Command Area Protection Works using Innovative River Technology (Fabric Form Concrete) at Left Bank (D/S of Bhada River Bridge) of Bhada River,49459266.62,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/55,"Road Infrastructure Development office, Rupandehi","Suryapura Bazar Apuro Sadak Nali Nirman Gaidahawa-6, Rupandehi",2967329.43,Works,NCB,In-Progress
BIP/WORKS/NCB-19/081/82,"Babai Irrigation Project, Baidi, Bardiya",Command Area Development and Protection Works in EMC System Including Construction of Gulara Bridge and Maintenance of Babai Headworks,124264900.5,Works,NCB,In-Progress
CHPP-2080/81-EW-03,Chilime Hydropower Company Limited,Supply and Delivery of Oil Moisture Meter(Analyzer) at Chilime Hydropower Plant.,632800.0,Goods,Sealed Quotation,Completed
RIDO/RUP/134/NCB/082-83/82,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Saljhandi tali Bhajana Kranti Chowk Road, Kanchan-01, Rupandehi, (ii) Samudiyak tole dekhi Dhamin tal Khanipani Tarpha Jani sadak, Kanchan-3, Rupandehi",2420227.92,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/57,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Gonaha Trilokpur Maryadpur Sima Sadak Kotahimai Ra Mayadevi Pahuch Marga & (ii) Maryadpur Kudsar Gonahiya Manglapur Kotahimai Ra Mayadevi Ga Pa Pahuch Marga , Rupandehi",2380742.26,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/58,"Road Infrastructure Development office, Rupandehi",Uprading of (i) Mayadevi 1 Dhamauli Chowk Dekhi Kachkachahawa Chowk Samma Bato Kalo Patre & (ii) Mahajidiya Dhamauli Suryapura Sadak,4054650.25,Works,NCB,In-Progress
CHPP-2079/80-EW-06,Chilime Hydropower Company Limited,"Supply, Delivery, Installataion, Testing & Commissioning of ADSS Optical Fiber Cable with Accessories at Syafrubensi, Rasuwa",3567550.0,Goods,NCB,Completed
RIDO/RUP/134/NCB/082-83/59,"Road Infrastructure Development office, Rupandehi","Upgrading of Rohini Ga.Pa.-04,Hulaki sadak Semrahawa dekhi Uttar Bagaicha Kutti samma Culvert Rupandehi.",1831519.29,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/84,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Construction of Culvert at Shanti Tole Dekhi Adhakari ko Ghar Hundai Chaupari Jani Road, Sainamaina-7 & (ii) Construction of Culvert at Shanti Tole Dekhi Chaupari Jani Road, Sainamain",2699494.42,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/60,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Aadarsha Tol Sadak Kalopatre Mauwari Tilottama 11 Rupandehi, (ii) Jamuhani Bhaddu Companybata Dakshin Tarfako Sadak Kalopatre Ti.Na.Pa 11 Rupandehi & (iii) Siddhartha Path Tilottama 0",3660957.05,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/61,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Adhuro Samayamai Pathma Nala Ra Sadak Nirman Karya Si.Na.Pa.04, (ii) Adhuro Udhogpuri TinKanya Pathma Nala Ra Sadak Nirman Karya Si.Na.Pa.04 & (iii) Adhuro Yojana Udhogpuri Madhav Gir",4160369.09,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/85RE,"Road Infrastructure Development office, Rupandehi",Upgrading of 10 No Chaupari Hudai Uttartarf DinganagarJane Bato Sadak Ti.Na.Pa 04,3055799.42,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/62,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Bihuli Gaundekhi Paschim Boring Samma Sadak Staronnati Tilottama 16 Rupandehi, (ii)Babaliya Danda Durga Mandir Dekhi Gangoliya Gaun Samma Kalopatre Tilottama 17 & (iii) Tilottama 15 H",4024704.84,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/63,"Road Infrastructure Development office, Rupandehi",Upgrading of (i) Bindabasini Marga Tilottama 8 & 7 Jodne Sadak Nala Nirma Sahit Kalopatre & (ii) Darshan Path Kalopatre Darsan Tol Tilottama 08,1730395.34,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/86,"Road Infrastructure Development office, Rupandehi",Upgrading of Bankatti Birbahadurko Gharko Agadi Chowk Dekhi Gaifarm Hudai Tikuligadh Jane Sadak Kalopatre Ti.Na.Pa 14,3277144.52,Works,NCB,In-Progress
SRNRP/3371984-2073/74-24,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Roadway Excavation Construction of Road Structure along Chainpur- Taklakot -Road, Bajhang District",856809751.62,Works,NCB,In-Progress
APF/NCB Works/APF No. 9 Bde HQs /082/083-001,"Armed Police Force, Nepal No.9 Pashupatinath Brigade HQS",APF/NCB Works/APF No. 9 Bde HQs /082/083-001,9218561.09,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/87,"Road Infrastructure Development office, Rupandehi",Upgrading Mangalpur Ragargunj Sadak Staronnati (ii) Naya Path Jit Bahadur Tharuko Ghardekhi Dakshin Chamkipur Jodne Sadak Staronnati Tilottama 14 (iii) Ti.Na.Pa.14 Antargat jitpur Dakshin Tol Jane Sad,3365621.61,Works,NCB,In-Progress
SRRP/3373204/074-75/03,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Construction of Prestressed Bridge over kali Pacchhai River along Seti Rajmarg,60611684.39,Works,NCB,In-Progress
SRRP/3373204/074-75/04,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Construction of Prestressed Bridge over over Bidigad along Seti Rajmarg,53067914.14,Works,NCB,In-Progress
SRNRP/337011224/081/82-01,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Rayal Bridge River Training works in Rayal Bajhang,3998024.75,Works,NCB,Completed
SRNRP/337011694/081/82-02,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Black Top and structure work along Mauribagar-Durgathali Road Bajhang,11385000.0,Works,NCB,In-Progress
SRNRP/337011694/081/82-05,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Structure Works along Daatola – Bagidigun – Dahakot Road Talkot, Bajhang",5183256.86,Works,NCB,Completed
SRNRP/337011694/081/82-03,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Upgrading and Structure Works at Chainpur – Dhamilek – Suil - Mayana Road , Bajhang",4876198.61,Works,NCB,Completed
SRNRP/337011694/081/82-04,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Roadway Excavation and Structures Works along Lachigad - Batali – Manakot Road, Bajhang",4970965.53,Works,NCB,Completed
SRNRP/337011694/081/82-06,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,"Track Opening and Structure At Jadlek –Dhalaun – Kanda Road, Bajhang",5513618.8,Works,NCB,Completed
SRNRP/337011264/081/82-07,Seti Rajmarga (Northern Section) Chainpur Taklakot Road Project,Road Improvement works along seti rajmarg chainpur- Taklakot Road Section (Ch.0+000 Bhopur to 4 +830)Bajhang,1399915640.42,Works,NCB,In-Progress
IDO/TPJ/WORKS/ROAD/NCB-13/082/83,"Infrastructure Development Office, Taplejung, Koshi Province","Upgrading of Phungling (Tokmendanda) Nangkholyang Thechambu Road, Phungling Municipality, Taplejung",231770395.53,Works,NCB,In-Progress
BIP/WORKS/NCB-21/081/82,"Babai Irrigation Project, Baidi, Bardiya",Command Area Development Works in S8 Canal System,12992466.67,Works,NCB,In-Progress
IWRMP/NCB/Works/06-2082/083,"Irrigation and Water Resources Management Project, Mahendranagar, Kanchanpur",Mahakali River Training works,9235695.86,Works,NCB,Completed
